URL,Keyword,Status,timestamp
https://www.wendelgroup.com/en/teams/investment-team/,value Creation,Not Found,2023-07-31 15:18:04
https://www.wendelgroup.com/en/teams/investment-team/,growth equity,Found,2023-07-31 15:18:04
https://www.wendelgroup.com/en/teams/investment-team/,digitalization,Not Found,2023-07-31 15:18:04
https://www.honycapital.com/team_en/index.aspx?nodeid=2019,value Creation,Found,2023-07-31 15:18:17
https://www.honycapital.com/team_en/index.aspx?nodeid=2019,growth equity,Not Found,2023-07-31 15:18:17
https://www.honycapital.com/team_en/index.aspx?nodeid=2019,digitalization,Not Found,2023-07-31 15:18:17
https://hitecvision.com/people/,value Creation,Not Found,2023-07-31 15:18:19
https://hitecvision.com/people/,growth equity,Not Found,2023-07-31 15:18:19
https://hitecvision.com/people/,digitalization,Not Found,2023-07-31 15:18:19
https://www.flexstonepartners.com/global-team/,value Creation,Not Found,2023-07-31 15:18:25
https://www.flexstonepartners.com/global-team/,growth equity,Not Found,2023-07-31 15:18:25
https://www.flexstonepartners.com/global-team/,digitalization,Not Found,2023-07-31 15:18:25
https://www.dif.eu/team/,value Creation,Found,2023-07-31 15:18:27
https://www.dif.eu/team/,growth equity,Not Found,2023-07-31 15:18:27
https://www.dif.eu/team/,digitalization,Not Found,2023-07-31 15:18:27
https://gridironcapital.com/who-we-are/our-team/,value Creation,Not Found,2023-07-31 15:18:28
https://gridironcapital.com/who-we-are/our-team/,growth equity,Not Found,2023-07-31 15:18:28
https://gridironcapital.com/who-we-are/our-team/,digitalization,Not Found,2023-07-31 15:18:28
https://www.kpsfund.com/team/partners,value Creation,Not Found,2023-07-31 15:18:30
https://www.kpsfund.com/team/partners,growth equity,Not Found,2023-07-31 15:18:30
URL,Keyword,Status,timestamp
https://www.ecpgp.com/team,value Creation,Not Found,2023-07-31 15:56:48
https://www.ecpgp.com/team,growth equity,Not Found,2023-07-31 15:56:48
https://www.ecpgp.com/team,digitalization,Not Found,2023-07-31 15:56:48
https://searchlightcap.com/team/,value Creation,Found,2023-07-31 15:56:51
https://searchlightcap.com/team/,growth equity,Found,2023-07-31 15:56:51
https://searchlightcap.com/team/,digitalization,Not Found,2023-07-31 15:56:51
https://www.thirdpointventures.com/team/,value Creation,Not Found,2023-07-31 15:56:51
https://www.thirdpointventures.com/team/,growth equity,Not Found,2023-07-31 15:56:51
https://www.thirdpointventures.com/team/,digitalization,Not Found,2023-07-31 15:56:51
https://www.primavera-capital.com/our-firm/,value Creation,Not Found,2023-07-31 15:56:52
https://www.primavera-capital.com/our-firm/,growth equity,Found,2023-07-31 15:56:52
https://www.primavera-capital.com/our-firm/,digitalization,Not Found,2023-07-31 15:56:52
https://www.primavera-capital.com/our-firm/,value Creation,Not Found,2023-07-31 15:56:53
https://www.primavera-capital.com/our-firm/,growth equity,Found,2023-07-31 15:56:53
https://www.primavera-capital.com/our-firm/,digitalization,Not Found,2023-07-31 15:56:53
https://www.svb.com/,value Creation,Not Found,2023-07-31 15:56:54
https://www.svb.com/,growth equity,Not Found,2023-07-31 15:56:54
https://www.svb.com/,digitalization,Not Found,2023-07-31 15:56:54
https://www.blackstone.com/the-firm/our-people/,value Creation,Found,2023-07-31 15:56:57
https://www.blackstone.com/the-firm/our-people/,growth equity,Found,2023-07-31 15:56:57
https://www.blackstone.com/the-firm/our-people/,digitalization,Not Found,2023-07-31 15:56:57
https://www.avenuecapital.com/Team,value Creation,Not Found,2023-07-31 15:56:58
https://www.avenuecapital.com/Team,growth equity,Not Found,2023-07-31 15:56:58
https://www.avenuecapital.com/Team,digitalization,Not Found,2023-07-31 15:56:58
https://arcline.com/,value Creation,Found,2023-07-31 15:56:59
https://arcline.com/,growth equity,Not Found,2023-07-31 15:56:59
https://arcline.com/,digitalization,Not Found,2023-07-31 15:56:59
https://corsair-capital.com/our-team/,value Creation,Not Found,2023-07-31 15:56:59
https://corsair-capital.com/our-team/,growth equity,Not Found,2023-07-31 15:56:59
https://corsair-capital.com/our-team/,digitalization,Not Found,2023-07-31 15:56:59
https://redbirdcap.com/people/,value Creation,Not Found,2023-07-31 15:57:00
https://redbirdcap.com/people/,growth equity,Found,2023-07-31 15:57:00
https://redbirdcap.com/people/,digitalization,Not Found,2023-07-31 15:57:00
https://harbert.net/team-members/senior-management/,value Creation,Not Found,2023-07-31 15:57:00
https://harbert.net/team-members/senior-management/,growth equity,Found,2023-07-31 15:57:00
https://harbert.net/team-members/senior-management/,digitalization,Not Found,2023-07-31 15:57:00
https://www.sycaventures.com/our-team,value Creation,Not Found,2023-07-31 15:57:01
https://www.sycaventures.com/our-team,growth equity,Not Found,2023-07-31 15:57:01
https://www.sycaventures.com/our-team,digitalization,Not Found,2023-07-31 15:57:01
en.etowncapital.com/index.html,N/A,An error occurred while processing: Invalid URL 'en.etowncapital.com/index.html': No scheme supplied. Perhaps you meant https://en.etowncapital.com/index.html?,2023-07-31 15:57:01
https://www.swen-cp.fr/en/company,value Creation,Found,2023-07-31 15:57:02
https://www.swen-cp.fr/en/company,growth equity,Not Found,2023-07-31 15:57:02
https://www.swen-cp.fr/en/company,digitalization,Not Found,2023-07-31 15:57:02
https://www.altimeter.com/home#about,value Creation,Not Found,2023-07-31 15:57:03
https://www.altimeter.com/home#about,growth equity,Not Found,2023-07-31 15:57:03
https://www.altimeter.com/home#about,digitalization,Not Found,2023-07-31 15:57:03
https://www.atlasholdingsllc.com/team/,value Creation,Found,2023-07-31 15:57:04
https://www.atlasholdingsllc.com/team/,growth equity,Not Found,2023-07-31 15:57:04
https://www.atlasholdingsllc.com/team/,digitalization,Not Found,2023-07-31 15:57:04
https://www.medventurehealth.com/index.php/investments-1/,value Creation,Not Found,2023-07-31 15:57:05
https://www.medventurehealth.com/index.php/investments-1/,growth equity,Not Found,2023-07-31 15:57:05
https://www.medventurehealth.com/index.php/investments-1/,digitalization,Not Found,2023-07-31 15:57:05
https://www.evercore.com/who-we-are/our-team,value Creation,Not Found,2023-07-31 15:57:25
https://www.evercore.com/who-we-are/our-team,growth equity,Found,2023-07-31 15:57:25
https://www.evercore.com/who-we-are/our-team,digitalization,Not Found,2023-07-31 15:57:25
https://www.bedrockcap.com/team,value Creation,Not Found,2023-07-31 15:57:25
https://www.bedrockcap.com/team,growth equity,Not Found,2023-07-31 15:57:25
